2020-04-28 13:04:244 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-29 18:04:162 INFO  RegistrationPage :132 - enter comapny nameDhartito company field[[ChromeDriver: chrome on WINDOWS (186ec50d4b5cd28ac88bddc1ab9bf53f)] -> xpath: //input[@id='Company']]
2020-04-29 18:04:328 INFO  RegistrationPage :144 - enter passwordshihorto field[[ChromeDriver: chrome on WINDOWS (186ec50d4b5cd28ac88bddc1ab9bf53f)] -> xpath: //input[@id='Password']]
2020-04-29 18:04:483 INFO  RegistrationPage :150 - enter confirm passwrodshihorto the field[[ChromeDriver: chrome on WINDOWS (186ec50d4b5cd28ac88bddc1ab9bf53f)] -> xpath: //input[@id='ConfirmPassword']]
2020-04-29 18:04:651 INFO  RegistrationPage :156 - click on register[[ChromeDriver: chrome on WINDOWS (186ec50d4b5cd28ac88bddc1ab9bf53f)] -> xpath: //input[@id='register-button']]
2020-04-29 18:04:817 INFO  RegistrationPage :162 - Verify text: First name is required. when * marked mandatory fields are left empty [[ChromeDriver: chrome on WINDOWS (186ec50d4b5cd28ac88bddc1ab9bf53f)] -> xpath: //span[@class='field-validation-error']]
2020-04-29 18:04:984 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 18:04:414 INFO  HomePage :37 - clicking on login link[[ChromeDriver: chrome on WINDOWS (b6bffc0814636502144761528400c106)] -> xpath: //a[@class='ico-login']]
2020-04-29 18:04:517 INFO  LoginPage :52 - verify Welcome TextWelcome, Please Sign In!displayed msg [[ChromeDriver: chrome on WINDOWS (b6bffc0814636502144761528400c106)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2020-04-29 18:04:723 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 18:04:823 INFO  HomePage :37 - clicking on login link[[ChromeDriver: chrome on WINDOWS (587900396361401ec0e845f108e7efc3)] -> xpath: //a[@class='ico-login']]
2020-04-29 18:04:759 INFO  LoginPage :37 - Enter email:ram444@yahoo.com to email filed [[ChromeDriver: chrome on WINDOWS (587900396361401ec0e845f108e7efc3)] -> css selector: input#Email]
2020-04-29 18:04:412 INFO  LoginPage :42 - Enter Passwrodlondon4 to password field [[ChromeDriver: chrome on WINDOWS (587900396361401ec0e845f108e7efc3)] -> css selector: input.password]
2020-04-29 18:04:531 INFO  LoginPage :47 - click on Login Submit BtnProxy element for: DefaultElementLocator 'By.cssSelector: input.button-1.login-button'
2020-04-29 18:04:637 INFO  AccountPage :24 - Verify text: My account is displayed on the Account Page [[ChromeDriver: chrome on WINDOWS (587900396361401ec0e845f108e7efc3)] -> xpath: //a[@class='ico-account']]
2020-04-29 18:04:441 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 18:04:706 INFO  HomePage :37 - clicking on login link[[ChromeDriver: chrome on WINDOWS (6763b89b46c9aef3f678f0b56cba64a0)] -> xpath: //a[@class='ico-login']]
2020-04-29 18:04:91 INFO  LoginPage :37 - Enter email:ram444@yahoo.com to email filed [[ChromeDriver: chrome on WINDOWS (6763b89b46c9aef3f678f0b56cba64a0)] -> css selector: input#Email]
2020-04-29 18:04:393 INFO  LoginPage :42 - Enter Passwrodlondon4 to password field [[ChromeDriver: chrome on WINDOWS (6763b89b46c9aef3f678f0b56cba64a0)] -> css selector: input.password]
2020-04-29 18:04:152 INFO  LoginPage :47 - click on Login Submit BtnProxy element for: DefaultElementLocator 'By.cssSelector: input.button-1.login-button'
2020-04-29 18:04:337 INFO  AccountPage :24 - Verify text: My account is displayed on the Account Page [[ChromeDriver: chrome on WINDOWS (6763b89b46c9aef3f678f0b56cba64a0)] -> xpath: //a[@class='ico-account']]
2020-04-29 18:04:308 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 18:04:240 INFO  HomePage :37 - clicking on login link[[ChromeDriver: chrome on WINDOWS (ca780f440648533290bf4f7597ac8067)] -> xpath: //a[@class='ico-login']]
2020-04-29 18:04:391 INFO  LoginPage :37 - Enter email:ram555@yahoo.com to email filed [[ChromeDriver: chrome on WINDOWS (ca780f440648533290bf4f7597ac8067)] -> css selector: input#Email]
2020-04-29 18:04:600 INFO  LoginPage :42 - Enter Passwrodlondon5 to password field [[ChromeDriver: chrome on WINDOWS (ca780f440648533290bf4f7597ac8067)] -> css selector: input.password]
2020-04-29 18:04:757 INFO  LoginPage :47 - click on Login Submit Btn[[ChromeDriver: chrome on WINDOWS (ca780f440648533290bf4f7597ac8067)] -> css selector: input.button-1.login-button]
2020-04-29 18:04:64 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 18:04:104 INFO  HomePage :37 - clicking on login link[[ChromeDriver: chrome on WINDOWS (4e532a5d9597fa30b9708266dade28ee)] -> xpath: //a[@class='ico-login']]
2020-04-29 18:04:256 INFO  LoginPage :37 - Enter email:xyz13@gmail.com to email filed [[ChromeDriver: chrome on WINDOWS (4e532a5d9597fa30b9708266dade28ee)] -> css selector: input#Email]
2020-04-29 18:04:462 INFO  LoginPage :42 - Enter Passwrodabc123 to password field [[ChromeDriver: chrome on WINDOWS (4e532a5d9597fa30b9708266dade28ee)] -> css selector: input.password]
2020-04-29 18:04:678 INFO  LoginPage :47 - click on Login Submit Btn[[ChromeDriver: chrome on WINDOWS (4e532a5d9597fa30b9708266dade28ee)] -> css selector: input.button-1.login-button]
2020-04-29 18:04:908 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 18:04:264 INFO  HomePage :37 - clicking on login link[[ChromeDriver: chrome on WINDOWS (77d271db4cd9f43310638f0e02c9e41b)] -> xpath: //a[@class='ico-login']]
2020-04-29 18:04:722 INFO  LoginPage :37 - Enter email:xyz1@gmail.com to email filed [[ChromeDriver: chrome on WINDOWS (77d271db4cd9f43310638f0e02c9e41b)] -> css selector: input#Email]
2020-04-29 18:04:981 INFO  LoginPage :42 - Enter Passwrodabc1234 to password field [[ChromeDriver: chrome on WINDOWS (77d271db4cd9f43310638f0e02c9e41b)] -> css selector: input.password]
2020-04-29 18:04:224 INFO  LoginPage :47 - click on Login Submit BtnProxy element for: DefaultElementLocator 'By.cssSelector: input.button-1.login-button'
2020-04-29 18:04:346 INFO  AccountPage :24 - Verify text: My account is displayed on the Account Page [[ChromeDriver: chrome on WINDOWS (77d271db4cd9f43310638f0e02c9e41b)] -> xpath: //a[@class='ico-account']]
